,user_id,age,location_city,location_state,location_country
5410,12543.0,1,2500,389,15
5411,2933.0,1,282,22,3
5412,8545.0,1,820,16,3
5413,2311.0,1,281,53,3
5414,2312.0,1,266,20,3
5415,17360.0,1,24,3,3
5416,2313.0,1,776,9,3
5417,62124.0,1,2501,1,93
5418,2314.0,1,900,83,0
5419,17501.0,1,2502,18,3
5420,2317.0,1,2503,38,3
5421,2319.0,1,2504,14,2
5422,2320.0,1,1975,10,3
5423,5142.0,1,2505,390,15
5424,2321.0,1,398,86,3
5425,48579.0,1,2506,6,3
5426,14915.0,1,342,9,3
5427,6585.0,1,133,95,14
5428,2323.0,1,266,20,3
5429,11731.0,1,43,3,2
5430,8263.0,1,179,9,3
5431,22948.0,1,2507,24,3
5432,3345.0,1,43,60,3
5433,4037.0,1,2508,12,3
5434,2550.0,1,266,20,3
5435,2324.0,1,1516,32,3
5436,17438.0,1,36,9,3
5437,2325.0,1,2509,43,3
5438,26216.0,1,1691,45,3
5439,13751.0,1,2510,29,3
5440,2326.0,1,644,391,15
5441,4346.0,1,1233,60,3
5442,3266.0,1,2410,9,3
5443,11681.0,1,1663,50,3
5444,14376.0,1,778,10,3
5445,4142.0,1,43,60,3
5446,15355.0,1,87,3,2
5447,28183.0,1,11,7,3
5448,62084.0,1,223,9,3
5449,2327.0,1,20,15,3
5450,59407.0,1,38,17,3
5451,9805.0,1,64,18,3
5452,2328.0,1,357,9,3
5453,5909.0,1,72,16,3
5454,10422.0,1,608,60,3
5455,2330.0,1,2511,10,3
5456,5082.0,1,2512,57,3
5457,6394.0,1,2513,7,3
5458,2336.0,1,2123,38,3
5459,2337.0,1,1586,43,3
5460,2338.0,1,40,17,3
5461,2339.0,1,40,52,3
5462,11320.0,1,2514,16,3
5463,2340.0,1,712,39,3
5464,59938.0,1,319,9,3
5465,2341.0,1,753,9,3
5466,2342.0,1,170,8,3
5467,2343.0,1,157,14,3
5468,4655.0,1,2515,24,3
5469,3421.0,1,1770,13,3
5470,5601.0,1,2516,76,3
5471,3637.0,1,2517,163,3
5472,2344.0,1,879,43,3
5473,2345.0,1,2518,9,3
5474,18819.0,1,1169,17,3
5475,2346.0,1,2190,12,3
5476,2611.0,1,2519,12,3
5477,2347.0,1,618,14,3
5478,8218.0,1,2520,43,3
5479,2348.0,1,1597,3,3
5480,3226.0,1,2000,22,94
5481,2349.0,1,1438,9,3
5482,2350.0,1,205,13,3
5483,2873.0,1,121,10,3
5484,2353.0,1,55,14,3
5485,2354.0,1,2521,7,3
5486,6532.0,1,63,15,3
5487,2356.0,1,2522,9,3
5488,2357.0,1,38,17,3
5489,2358.0,1,2523,29,3
5490,13484.0,1,2524,20,3
5491,2359.0,1,2525,392,59
5492,13181.0,1,2469,34,3
5493,2360.0,1,341,35,3
5494,2361.0,1,2463,20,3
5495,8893.0,1,2526,91,17
5496,2630.0,1,1994,9,3
5497,2362.0,1,2527,9,3
5498,25374.0,1,2528,393,3
5499,4753.0,1,2001,20,3
5500,2363.0,1,532,233,26
5501,10994.0,1,977,9,3
5502,15417.0,1,2529,45,3
5503,2364.0,1,2530,85,3
5504,37793.0,1,66,8,3
5505,36160.0,1,133,95,14
5506,6419.0,1,2329,10,3
5507,2365.0,1,712,39,3
5508,2368.0,1,279,12,3
5509,2369.0,1,2531,45,3
5510,2370.0,1,323,71,20
5511,5754.0,1,1817,80,0
5512,34233.0,1,2532,81,8
5513,8375.0,1,2533,45,3
5514,59939.0,1,533,24,3
5515,4265.0,1,2534,9,3
5516,2373.0,1,1925,15,3
5517,2374.0,1,397,24,3
5518,2375.0,1,2103,18,3
5519,59940.0,1,2535,9,3
5520,22840.0,1,142,14,3
5521,2377.0,1,38,17,3
5522,8985.0,1,658,27,3
5523,5496.0,1,377,81,8
5524,24192.0,1,2536,394,4
5525,11837.0,1,2537,20,3
5526,2378.0,1,2538,12,3
5527,2379.0,1,187,9,3
5528,47358.0,1,1034,8,3
5529,2380.0,1,2539,57,3
5530,2381.0,1,1954,10,3
5531,39398.0,1,140,33,3
5532,2971.0,1,454,80,0
5533,2384.0,1,2540,369,3
5534,4424.0,1,2541,17,3
5535,2385.0,1,2542,154,3
5536,7601.0,1,2543,10,3
5537,3681.0,1,266,20,3
5538,2387.0,1,2312,72,3
5539,59941.0,1,1165,9,3
5540,2389.0,1,263,9,3
5541,2391.0,1,37,24,3
5542,2591.0,1,330,17,3
5543,2392.0,1,2544,11,2
5544,2393.0,1,1778,20,3
5545,2394.0,1,1540,0,0
5546,2395.0,1,1353,2,0
5547,2396.0,1,221,44,3
5548,59942.0,1,162,24,3
5549,2398.0,1,2545,42,3
5550,2399.0,1,712,39,3
5551,4932.0,1,392,57,3
5552,2400.0,1,2546,7,3
5553,2401.0,1,87,9,3
5554,2402.0,1,2547,10,3
5555,33138.0,1,55,35,3
5556,2403.0,1,2548,12,3
5557,2404.0,1,574,50,3
5558,2405.0,1,2549,7,3
5559,2406.0,1,133,24,3
5560,2407.0,1,2550,7,3
5561,2408.0,1,2551,83,0
5562,2409.0,1,2552,33,3
5563,59943.0,1,66,8,3
5564,2410.0,1,2553,22,3
5565,2412.0,1,2454,24,3
5566,2413.0,1,2554,24,3
5567,12082.0,1,36,9,3
5568,2414.0,1,2555,50,3
5569,33606.0,1,38,17,3
5570,2415.0,1,258,29,3
5571,5033.0,1,2556,10,3
5572,2416.0,1,1814,12,3
5573,2417.0,1,2557,43,3
5574,2418.0,1,1434,43,3
5575,21564.0,1,266,20,3
5576,10602.0,1,2558,12,3
5577,4295.0,1,2559,10,3
5578,2419.0,1,2560,10,3
5579,2420.0,1,2561,10,3
5580,2421.0,1,2,14,3
5581,44320.0,1,2562,24,3
5582,15765.0,1,2563,395,49
5583,2422.0,1,2564,72,3
5584,59944.0,1,2565,50,3
5585,51476.0,1,157,54,3
5586,4042.0,1,2566,50,3
5587,2423.0,1,2567,35,3
5588,26497.0,1,2568,0,0
5589,6346.0,1,24,18,3
5590,2424.0,1,540,23,4
5591,2425.0,1,22,17,3
5592,2426.0,1,23,11,3
5593,2427.0,1,2569,29,3
5594,15991.0,1,140,33,3
5595,10300.0,1,2226,2,0
5596,2428.0,1,2570,43,3
5597,42053.0,1,2571,22,3
5598,2429.0,1,193,9,3
5599,2430.0,1,2572,10,3
5600,2431.0,1,2573,12,3
5601,2432.0,1,227,43,3
5602,2433.0,1,38,17,3
5603,3592.0,1,2574,12,3
5604,2434.0,1,2575,15,3
5605,2435.0,1,72,16,3
5606,2437.0,1,311,24,3
5607,2438.0,1,1110,54,3
5608,2439.0,1,386,42,3
5609,2440.0,1,1885,57,3
5610,2442.0,1,162,24,3
5611,2443.0,1,66,8,3
5612,2444.0,1,2329,10,3
5613,2446.0,1,2576,9,3
5614,2447.0,1,213,43,3
5615,31783.0,1,2559,10,3
5616,2448.0,1,2577,24,3
5617,15205.0,1,2578,14,3
5618,2449.0,1,20,15,3
5619,2450.0,1,2579,42,3
5620,23345.0,1,2580,11,3
5621,5322.0,1,2172,50,3
5622,2451.0,1,2581,9,3
5623,11502.0,1,888,0,0
5624,2452.0,1,223,9,3
5625,15994.0,1,2582,49,3
5626,2453.0,1,66,8,3
5627,2454.0,1,2583,208,45
5628,2456.0,1,1030,57,3
5629,8596.0,1,2584,15,3
5630,5701.0,1,1880,9,3
5631,15939.0,1,104,8,3
5632,59945.0,1,266,20,3
5633,59946.0,1,73,35,3
5634,60636.0,1,2585,256,3
5635,2459.0,1,162,24,3
5636,2460.0,1,40,17,3
5637,2462.0,1,395,27,3
5638,2463.0,1,1440,9,3
5639,2844.0,1,2586,20,3
5640,2464.0,1,181,22,3
5641,14508.0,1,3,0,0
5642,12241.0,1,1634,57,3
5643,7733.0,1,449,16,3
5644,26375.0,1,2587,58,3
5645,2466.0,1,2588,33,3
5646,2467.0,1,2589,9,3
5647,18776.0,1,1648,29,3
5648,2468.0,1,2590,64,3
5649,11449.0,1,2591,10,3
5650,3048.0,1,2592,65,3
5651,2747.0,1,275,9,3
5652,2469.0,1,2593,22,3
5653,3154.0,1,78,38,3
5654,4172.0,1,2594,9,3
5655,2470.0,1,2595,12,3
5656,2471.0,1,468,20,3
5657,4646.0,1,306,81,8
5658,2472.0,1,2596,32,3
5659,2473.0,1,1574,39,3
5660,2474.0,1,1743,339,20
5661,9933.0,1,1357,50,3
5662,10546.0,1,2597,20,3
5663,2475.0,1,2598,3,3
5664,2476.0,1,299,35,3
5665,2477.0,1,283,7,3
5666,2478.0,1,2599,33,3
5667,9091.0,1,2600,81,8
5668,56018.0,1,532,1,26
5669,2481.0,1,470,1,24
5670,48700.0,1,2601,396,24
5671,2482.0,1,2254,80,0
5672,19280.0,1,961,6,3
5673,2483.0,1,9,5,0
5674,2484.0,1,2200,39,3
5675,2485.0,1,44,18,3
5676,7984.0,1,712,179,8
5677,13380.0,1,2254,80,0
5678,2486.0,1,170,8,3
5679,20265.0,1,9,5,2
5680,59947.0,1,1690,44,3
5681,2487.0,1,43,60,3
5682,2488.0,1,864,9,3
5683,27684.0,1,2602,10,3
5684,2489.0,1,2603,20,3
5685,27421.0,1,2604,52,3
5686,2490.0,1,89,20,3
5687,2491.0,1,2605,12,3
5688,47928.0,1,870,24,3
5689,2492.0,1,2606,43,3
5690,24093.0,1,2607,10,3
5691,2494.0,1,916,72,3
5692,59948.0,1,683,2,0
5693,64368.0,1,2608,10,3
5694,32564.0,1,226,17,3
5695,2625.0,1,1130,9,3
5696,32713.0,1,244,42,2
5697,2495.0,1,2609,24,3
5698,19529.0,1,24,18,3
5699,15332.0,1,1141,68,14
5700,9098.0,1,144,18,3
5701,2496.0,1,1231,7,3
5702,2497.0,1,9,5,0
5703,8714.0,1,1358,10,3
5704,7138.0,1,605,142,14
5705,9498.0,1,2610,51,3
5706,2498.0,1,2611,57,3
5707,2499.0,1,1153,16,3
5708,3075.0,1,2612,20,3
5709,35904.0,1,1231,7,3
5710,2501.0,1,2613,13,3
5711,22807.0,1,162,24,3
5712,2502.0,1,1587,9,3
5713,2503.0,1,1929,9,3
5714,8174.0,1,2614,18,3
5715,2504.0,1,226,3,2
5716,8415.0,1,377,0,0
5717,2505.0,1,144,18,3
5718,17213.0,1,2615,22,3
5719,4978.0,1,1792,33,3
5720,2506.0,1,1783,40,3
5721,2507.0,1,33,17,3
5722,11712.0,1,1684,32,3
5723,4875.0,1,584,17,3
5724,2508.0,1,1691,45,3
5725,24372.0,1,2616,82,0
5726,2509.0,1,2196,7,3
5727,2585.0,1,1986,72,3
5728,18207.0,1,2617,43,3
5729,2510.0,1,238,45,3
5730,2511.0,1,375,10,3
5731,59949.0,1,2618,43,3
5732,2512.0,1,2619,24,3
5733,2514.0,1,335,9,3
5734,2515.0,1,840,24,3
5735,25524.0,1,2620,24,3
5736,2517.0,1,298,7,3
5737,20685.0,1,2016,33,3
5738,2519.0,1,577,11,3
5739,18836.0,1,1925,24,3
5740,2520.0,1,223,9,3
5741,20855.0,1,223,9,3
5742,7890.0,1,2621,12,3
5743,2522.0,1,1783,40,3
5744,2523.0,1,1930,64,3
5745,2524.0,1,2622,5,0
5746,63555.0,1,910,18,3
5747,8051.0,1,2623,16,3
5748,2526.0,1,43,60,3
5749,2527.0,1,2624,17,3
5750,2528.0,1,44,2,0
5751,2529.0,1,2625,3,2
5752,11013.0,1,854,24,3
5753,2530.0,1,454,80,0
5754,2531.0,1,101,57,3
5755,2532.0,1,38,17,3
5756,2533.0,1,2626,27,3
5757,2534.0,1,741,0,0
5758,2535.0,1,2627,3,2
5759,16338.0,1,2628,20,3
5760,2536.0,1,40,17,3
5761,2537.0,1,2629,15,3
5762,2538.0,1,1922,39,3
5763,2539.0,1,54,7,3
5764,2540.0,1,1885,57,3
5765,2541.0,1,40,17,3
5766,6455.0,1,547,3,3
5767,3696.0,1,742,18,3
5768,12929.0,1,46,18,3
5769,7468.0,1,2630,19,3
5770,2545.0,1,2631,9,3
5771,6468.0,1,2632,1,15
5772,2546.0,1,2633,54,3
5773,22013.0,1,61,38,3
5774,2548.0,1,288,38,3
5775,60613.0,1,424,24,3
5776,11117.0,1,264,9,3
5777,2549.0,1,2634,14,3
5778,26383.0,1,31,22,3
5779,2551.0,1,2635,33,3
5780,59950.0,1,2636,10,3
5781,17974.0,1,742,18,3
5782,16407.0,1,375,10,3
5783,59951.0,1,386,35,3
5784,2553.0,1,2637,6,3
5785,2554.0,1,66,8,3
5786,2555.0,1,2638,10,3
5787,2556.0,1,2639,38,3
5788,26158.0,1,1282,72,3
5789,10656.0,1,36,3,3
5790,2558.0,1,1167,7,3
5791,46729.0,1,205,13,3
5792,43267.0,1,1276,14,3
5793,2559.0,1,38,17,3
5794,2560.0,1,2640,14,3
5795,8852.0,1,748,12,3
5796,2561.0,1,2641,82,0
5797,2562.0,1,2642,35,3
5798,2738.0,1,533,24,3
5799,2563.0,1,61,38,3
5800,17918.0,1,742,18,3
5801,10138.0,1,71,18,3
5802,11503.0,1,2643,24,3
5803,2564.0,1,2644,18,3
5804,20587.0,1,2645,16,3
5805,33854.0,1,2646,20,3
5806,2565.0,1,2647,15,3
5807,2566.0,1,2648,397,95
5808,5620.0,1,2649,9,3
5809,18237.0,1,2552,50,3
5810,2568.0,1,2650,49,3
5811,59952.0,1,432,93,0
5812,9592.0,1,1293,45,3
5813,8491.0,1,2651,4,0
5814,2569.0,1,1811,51,3
5815,2570.0,1,2397,38,3
5816,2572.0,1,2652,10,3
5817,7915.0,1,2653,10,3
5818,2573.0,1,2230,57,3
5819,2574.0,1,777,4,0
5820,17169.0,1,293,9,3
5821,2575.0,1,1214,53,3
5822,9862.0,1,748,12,3
5823,5094.0,1,977,9,3
5824,2576.0,1,852,18,3
5825,2577.0,1,2654,18,3
5826,59953.0,1,2,1,3
5827,11134.0,1,1733,24,3
5828,2578.0,1,270,34,3
5829,21421.0,1,66,3,2
5830,20693.0,1,882,7,3
5831,3283.0,1,2655,2,0
5832,44723.0,1,448,29,3
5833,11084.0,1,1711,22,3
5834,2580.0,1,2656,43,3
5835,9297.0,1,2657,12,3
5836,2581.0,1,279,12,3
5837,2582.0,1,542,29,3
5838,6677.0,1,373,80,0
5839,2583.0,1,662,9,3
5840,2584.0,1,392,57,3
5841,2929.0,1,748,12,3
5842,6269.0,1,121,10,3
5843,2808.0,1,432,93,0
5844,2586.0,1,140,33,3
5845,2635.0,1,2658,9,3
5846,11011.0,1,2659,40,3
5847,2588.0,1,1110,54,3
5848,2589.0,1,2660,24,3
5849,2590.0,1,994,57,3
5850,2592.0,1,2661,2,0
5851,45903.0,1,44,2,0
5852,2593.0,1,925,43,3
5853,46589.0,1,2662,0,0
5854,16108.0,1,382,51,3
5855,19054.0,1,2663,24,3
5856,2594.0,1,1848,17,3
5857,2595.0,1,2664,13,3
5858,2596.0,1,1586,45,3
5859,17483.0,1,2665,43,3
5860,2597.0,1,582,38,3
5861,2598.0,1,2666,38,3
5862,21850.0,1,2667,17,3
5863,2599.0,1,176,13,3
5864,2601.0,1,87,9,3
5865,2602.0,1,2668,398,93
5866,62576.0,1,2324,17,3
5867,19209.0,1,2669,27,3
5868,2603.0,1,266,20,3
5869,2604.0,1,901,29,3
5870,2926.0,1,2052,33,3
5871,3823.0,1,2485,43,3
5872,2606.0,1,1422,22,3
5873,22999.0,1,202,57,3
5874,45937.0,1,288,38,3
5875,2609.0,1,2670,43,3
5876,6920.0,1,111,48,12
5877,2610.0,1,202,57,3
5878,2612.0,1,3,0,0
5879,2613.0,1,1870,12,3
5880,16473.0,1,1578,17,3
5881,20533.0,1,144,18,3
5882,7750.0,1,1319,19,3
5883,2618.0,1,3,0,0
5884,4625.0,1,66,8,3
5885,2619.0,1,335,9,3
5886,17359.0,1,373,80,0
5887,2620.0,1,1256,51,3
5888,2621.0,1,2671,399,67
5889,2622.0,1,1586,0,0
5890,2943.0,1,1054,0,0
5891,2623.0,1,2672,12,3
5892,33252.0,1,3,3,2
5893,2624.0,1,1528,18,3
5894,14452.0,1,2673,7,3
5895,6736.0,1,264,11,3
5896,7434.0,1,2674,40,3
5897,2626.0,1,121,10,3
5898,59954.0,1,2675,22,3
5899,7351.0,1,1368,9,3
5900,2627.0,1,2676,38,3
5901,8763.0,1,46,18,3
5902,2629.0,1,2677,45,3
5903,2632.0,1,316,24,3
5904,5796.0,1,357,9,3
5905,2633.0,1,2678,32,3
5906,6864.0,1,238,85,3
5907,2634.0,1,1703,60,3
5908,3563.0,1,1691,45,3
5909,3899.0,1,470,104,24
5910,36865.0,1,163,20,3
5911,2638.0,1,2679,24,3
5912,2639.0,1,36,9,3
5913,2640.0,1,2680,43,3
5914,12646.0,1,2681,17,3
5915,2641.0,1,1551,9,3
5916,52153.0,1,1516,32,3
5917,2642.0,1,185,42,3
5918,12033.0,1,745,20,3
5919,2643.0,1,2682,9,3
5920,2644.0,1,2683,9,3
5921,2645.0,1,73,35,3
5922,2646.0,1,121,10,3
5923,2647.0,1,854,24,3
5924,2648.0,1,19,14,3
5925,2649.0,1,185,42,3
5926,2650.0,1,2684,14,3
5927,3487.0,1,140,33,3
5928,2651.0,1,1783,40,3
5929,35602.0,1,273,0,0
5930,2652.0,1,38,17,3
5931,2653.0,1,1382,0,0
5932,2654.0,1,2685,83,0
5933,11845.0,1,1000,22,3
5934,7207.0,1,2146,400,43
5935,2655.0,1,446,29,3
5936,4266.0,1,2686,17,3
5937,2656.0,1,2687,10,3
5938,8912.0,1,1898,8,3
5939,15752.0,1,2688,29,3
5940,2657.0,1,2689,99,24
5941,2658.0,1,2690,57,3
5942,6176.0,1,2691,63,11
5943,47020.0,1,95,32,3
5944,2659.0,1,681,54,3
5945,2660.0,1,24,18,3
5946,2661.0,1,223,9,3
5947,19625.0,1,144,18,3
5948,2662.0,1,16,9,3
5949,9264.0,1,1848,17,3
5950,2663.0,1,1936,10,3
5951,31403.0,1,782,14,3
5952,31169.0,1,1,0,0
5953,12062.0,1,2692,52,3
5954,2665.0,1,807,196,11
5955,64977.0,1,1973,17,3
5956,2666.0,1,2693,22,3
5957,7323.0,1,375,10,3
5958,2667.0,1,377,1,8
5959,6333.0,1,297,9,3
5960,2669.0,1,2694,22,3
5961,20719.0,1,2242,367,48
5962,2671.0,1,2695,9,3
5963,2672.0,1,1528,18,3
5964,2673.0,1,2696,10,3
5965,2674.0,1,66,8,3
5966,2675.0,1,2697,22,2
5967,6260.0,1,432,93,0
5968,5021.0,1,244,42,3
5969,12066.0,1,2698,44,3
5970,39390.0,1,2699,44,3
5971,2676.0,1,272,65,3
5972,2677.0,1,44,2,0
5973,2678.0,1,1165,11,3
5974,40218.0,1,202,57,3
5975,59955.0,1,130,29,3
5976,10766.0,1,275,9,3
5977,21107.0,1,2700,42,3
5978,14787.0,1,98,9,3
5979,59956.0,1,2154,22,3
5980,2680.0,1,213,43,3
5981,10176.0,1,2701,401,96
5982,6288.0,1,2702,29,3
5983,6446.0,1,28,9,3
5984,23137.0,1,140,33,3
5985,9889.0,1,261,57,3
5986,20403.0,1,22,17,3
5987,2681.0,1,1,0,0
5988,2682.0,1,362,29,3
5989,5878.0,1,2703,32,3
5990,27060.0,1,2704,10,3
5991,26380.0,1,2705,72,3
5992,3171.0,1,1110,54,3
5993,31990.0,1,2706,20,3
5994,8544.0,1,736,128,8
5995,2684.0,1,2707,22,3
5996,2685.0,1,66,8,3
5997,20856.0,1,1837,9,3
5998,59957.0,1,226,29,3
5999,62466.0,1,15,11,3
6000,11149.0,1,2708,35,3
6001,2687.0,1,187,9,3
6002,2688.0,1,51,32,3
6003,2689.0,1,244,42,3
6004,2690.0,1,2709,44,3
6005,2692.0,1,776,9,3
6006,2693.0,1,533,3,2
6007,5693.0,1,1079,261,57
6008,21416.0,1,2260,9,3
6009,2695.0,1,1691,45,3
6010,12974.0,1,901,29,3
6011,53989.0,1,2710,402,97
6012,4051.0,1,202,57,3
6013,8780.0,1,2711,80,0
6014,2698.0,1,1153,81,8
6015,2699.0,1,357,9,3
6016,17861.0,1,66,8,3
6017,21455.0,1,2413,57,3
6018,4442.0,1,2712,81,8
6019,2700.0,1,44,2,0
6020,2701.0,1,355,32,3
6021,13140.0,1,38,17,3
6022,2702.0,1,2713,52,3
6023,2704.0,1,187,9,3
6024,2705.0,1,21,16,3
6025,2706.0,1,2714,51,3
6026,3719.0,1,140,33,3
6027,5698.0,1,266,20,3
6028,52899.0,1,778,10,3
6029,2708.0,1,200,17,3
6030,8479.0,1,2715,37,3
6031,2709.0,1,2716,50,3
6032,63618.0,1,1318,44,3
6033,8783.0,1,2702,29,3
6034,2711.0,1,2447,57,3
6035,2712.0,1,776,403,98
6036,2713.0,1,261,57,3
6037,8495.0,1,697,38,3
6038,6230.0,1,1370,404,29
6039,14305.0,1,1898,8,3
6040,2716.0,1,2635,33,3
6041,34483.0,1,202,57,3
6042,2717.0,1,455,9,3
6043,2718.0,1,1438,9,3
6044,2719.0,1,748,12,3
6045,24628.0,1,2717,0,0
6046,5554.0,1,2306,279,32
6047,41045.0,1,2718,24,3
6048,2720.0,1,226,17,3
6049,18192.0,1,67,9,3
6050,2723.0,1,2719,405,99
6051,11046.0,1,24,18,3
6052,59958.0,1,142,14,3
6053,2729.0,1,2720,10,3
6054,60486.0,1,398,16,3
6055,2730.0,1,24,18,3
6056,59959.0,1,72,16,3
6057,29499.0,1,2721,406,7
6058,28364.0,1,2358,33,3
6059,2732.0,1,2071,29,3
6060,7410.0,1,38,17,3
6061,2734.0,1,1378,407,67
6062,2735.0,1,43,60,3
6063,2736.0,1,2722,32,3
6064,2737.0,1,110,47,11
6065,7794.0,1,2117,24,3
6066,59960.0,1,2723,81,8
6067,3607.0,1,221,44,3
6068,2740.0,1,187,9,3
6069,41403.0,1,298,7,3
6070,2741.0,1,983,24,3
6071,3752.0,1,140,33,3
6072,2742.0,1,202,57,3
6073,2743.0,1,2724,42,3
6074,5704.0,1,1773,13,3
6075,18953.0,1,311,24,3
6076,16365.0,1,712,39,3
6077,2745.0,1,370,51,3
6078,2748.0,1,582,38,3
6079,2749.0,1,223,9,3
6080,2750.0,1,2725,57,3
6081,11354.0,1,2673,7,3
6082,6508.0,1,121,10,3
6083,3618.0,1,2033,57,3
6084,31028.0,1,38,17,3
6085,39694.0,1,297,9,3
6086,6165.0,1,1049,256,3
6087,18072.0,1,22,17,3
6088,10841.0,1,179,9,3
6089,3773.0,1,2726,9,3
6090,2753.0,1,2727,57,3
6091,2755.0,1,33,17,3
6092,12143.0,1,140,33,3
6093,2756.0,1,19,14,3
6094,5710.0,1,2313,9,3
6095,2757.0,1,15,11,3
6096,3051.0,1,112,40,3
6097,2759.0,1,115,9,3
6098,2760.0,1,2728,8,3
6099,2761.0,1,2729,12,3
6100,27862.0,1,121,10,3
6101,2762.0,1,1381,12,3
6102,2763.0,1,734,33,3
6103,2764.0,1,2556,10,3
6104,2765.0,1,795,42,17
6105,2767.0,1,95,32,3
6106,2768.0,1,2730,81,8
6107,6365.0,1,2236,81,8
6108,3975.0,1,1593,50,3
6109,2769.0,1,2731,12,3
6110,2771.0,1,1752,34,3
6111,3538.0,1,2732,54,3
6112,3053.0,1,2733,42,3
6113,31011.0,1,104,8,3
6114,17941.0,1,2734,9,3
6115,2772.0,1,66,8,3
6116,2773.0,1,226,18,3
6117,2774.0,1,2735,39,3
6118,2775.0,1,2736,24,3
6119,3844.0,1,38,17,3
6120,3783.0,1,137,9,3
6121,2777.0,1,1991,32,3
6122,10335.0,1,614,11,3
6123,2779.0,1,2737,10,3
6124,9437.0,1,24,18,2
6125,53098.0,1,633,24,3
6126,2780.0,1,2738,14,3
6127,2781.0,1,2103,18,3
6128,2782.0,1,5,18,3
6129,2783.0,1,2739,408,100
6130,23890.0,1,753,9,3
6131,5381.0,1,2740,0,0
6132,4293.0,1,2741,8,2
6133,52331.0,1,1262,18,3
6134,33410.0,1,2742,15,3
6135,2785.0,1,318,9,3
6136,4891.0,1,260,64,3
6137,3264.0,1,533,24,3
6138,30791.0,1,66,3,2
6139,17018.0,1,2743,9,3
6140,2786.0,1,107,33,3
6141,12475.0,1,2399,7,3
6142,2787.0,1,1772,18,3
6143,2788.0,1,19,57,3
6144,2789.0,1,270,34,3
6145,2791.0,1,24,18,3
6146,15306.0,1,2744,80,0
6147,2792.0,1,37,24,3
6148,2793.0,1,803,16,3
6149,4453.0,1,2745,58,3
6150,9304.0,1,2746,20,3
6151,2794.0,1,12,8,3
6152,2795.0,1,2747,3,2
6153,2796.0,1,2748,9,3
6154,49426.0,1,2523,29,3
6155,7738.0,1,454,80,0
6156,38565.0,1,2749,39,3
6157,2797.0,1,2750,10,3
6158,5752.0,1,900,83,0
6159,6947.0,1,1540,0,0
6160,6706.0,1,266,20,3
6161,2799.0,1,2751,8,3
6162,2801.0,1,2179,9,3
6163,2802.0,1,9,5,0
6164,4971.0,1,39,11,3
6165,2803.0,1,176,13,3
6166,27857.0,1,2752,9,3
6167,11955.0,1,2753,409,29
6168,2804.0,1,31,22,3
6169,2805.0,1,2722,32,3
6170,22544.0,1,2754,14,3
6171,14699.0,1,2377,15,3
6172,62942.0,1,2755,7,3
6173,2806.0,1,306,32,3
6174,2807.0,1,20,15,3
6175,49405.0,1,2254,80,0
6176,44693.0,1,1019,2,0
6177,2809.0,1,2756,8,3
6178,2810.0,1,37,24,3
6179,21950.0,1,712,81,8
6180,2812.0,1,174,9,3
6181,22895.0,1,748,12,3
6182,2814.0,1,63,57,3
6183,3341.0,1,454,80,2
6184,2815.0,1,177,24,3
6185,2816.0,1,2757,2,0
6186,2817.0,1,2758,39,101
6187,2818.0,1,157,14,3
6188,5014.0,1,470,96,24
6189,2819.0,1,2067,18,3
6190,2820.0,1,2463,20,3
6191,9696.0,1,1789,16,3
6192,7757.0,1,1427,72,3
6193,24004.0,1,36,9,3
6194,2822.0,1,942,45,3
6195,2823.0,1,202,57,3
6196,2824.0,1,406,22,3
6197,32428.0,1,198,29,3
6198,2826.0,1,2759,16,3
6199,14836.0,1,2760,0,0
6200,2827.0,1,44,2,0
6201,2828.0,1,712,81,8
6202,2829.0,1,1610,15,3
6203,59961.0,1,137,9,3
6204,2830.0,1,36,9,3
6205,2831.0,1,38,17,3
6206,29041.0,1,679,65,3
6207,2833.0,1,2761,9,3
6208,2834.0,1,194,16,3
6209,2835.0,1,2762,22,3
6210,36005.0,1,36,9,3
6211,2837.0,1,2763,0,0
6212,17480.0,1,370,7,3
6213,9217.0,1,1601,54,3
6214,59962.0,1,223,9,3
6215,2840.0,1,271,9,3
6216,9739.0,1,144,18,3
6217,7529.0,1,1109,209,3
6218,2841.0,1,159,19,3
6219,2842.0,1,1961,44,3
6220,3596.0,1,2764,43,3
6221,52730.0,1,2765,257,13
6222,67880.0,1,2766,0,0
6223,26706.0,1,15,3,2
6224,23101.0,1,40,3,2
6225,59963.0,1,2402,57,3
6226,2846.0,1,2767,0,0
6227,2847.0,1,2768,38,3
6228,2848.0,1,1070,258,20
6229,23242.0,1,2769,410,40
6230,11241.0,1,66,8,3
6231,59964.0,1,2234,17,3
6232,49977.0,1,370,7,3
6233,2850.0,1,666,20,3
6234,2851.0,1,140,64,3
6235,20254.0,1,2770,411,43
6236,2852.0,1,2771,2,0
6237,2853.0,1,2124,7,3
6238,17522.0,1,694,24,3
6239,2854.0,1,2772,20,3
6240,2855.0,1,2773,43,3
6241,20651.0,1,2774,7,3
6242,16773.0,1,66,8,3
6243,2857.0,1,266,20,3
6244,2858.0,1,2775,10,3
6245,42723.0,1,2776,12,3
6246,4973.0,1,264,11,3
6247,2859.0,1,2748,9,3
6248,6216.0,1,680,22,3
6249,30058.0,1,54,7,3
6250,2860.0,1,2777,57,3
6251,3656.0,1,2778,72,3
6252,2861.0,1,142,14,3
6253,2864.0,1,1309,9,3
6254,2865.0,1,2779,17,3
